Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,SRQ,NDAC,ATN,NRFD,DAV,EOI
2.809018937,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809020438,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809020500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809021000,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809021062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809021562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809021625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809021688,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809021813,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809021875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809025437,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809025500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809025625,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809025688,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809025750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809027562,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809027625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809032625,1,1,1,1,1,0,0,0,1,0,0,0,0,0
2.809032687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809032750,1,1,1,1,1,0,0,0,1,0,0,0,0,0
2.809032812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809032875,1,0,0,1,1,0,0,0,1,0,0,0,0,0
2.809032938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809033063,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809033125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809033687,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809033750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809033813,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809033875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809035250,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809035312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809037500,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809037562,1,1,0,1,1,0,0,0,1,0,0,0,0,0
2.809037625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809037750,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809037813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809037937,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809038000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809039687,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809039750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809041125,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809041188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809041375,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809041437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809041625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809041688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809042687,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809042750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809042812,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809042875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.809042938,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809043000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809043062,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.809043125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809043187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.809043250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
