Time [s],DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,SRQ,NDAC,ATN,NRFD,DAV,EOI
2.388872062,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388872125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388872437,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388872500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388872688,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388872875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388873438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388873500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388888062,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388888125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388888313,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388888500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388889000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388889125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388902813,1,1,1,1,1,1,0,1,0,0,1,1,0,1
2.388902875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388904375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388904437,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388904625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388904812,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388905000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388905063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388905312,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388905438,1,1,1,1,1,1,0,1,0,0,1,1,1,0
2.388905500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388907875,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388907937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388920938,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388921000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388921312,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388921375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388921625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388921750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388937187,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388937313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388937625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388937687,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388937875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388938062,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388939875,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388939937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388953500,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388953562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388953875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388953938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388954187,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388954313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388968312,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388968375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388969625,1,1,1,1,1,1,0,1,0,0,1,1,0,1
2.388969687,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388969750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388970062,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388970125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388970313,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388970500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388985562,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.388985625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388985813,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388986000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388986250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388986313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388986500,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388986688,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389001438,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.389001500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389001750,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389001813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389002000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389002188,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389002437,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389002500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389002688,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389002875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389017937,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389018000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389018188,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389018375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389018875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389019000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389034375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389034437,1,1,1,1,1,1,0,1,1,0,0,1,0,1
2.389034500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389034750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389034812,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389035063,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389035188,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389036375,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389036438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389050563,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389050625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389050937,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389051000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389051250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389051375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389065438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389065500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389066750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389066875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389067125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389067187,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389067375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389067563,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389067875,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.389067938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389082875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389083063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389083250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389083312,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389083563,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389083687,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389097562,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.389097625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389098688,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389098750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389098938,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389099125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389099375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389099438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389099625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389099813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389100250,1,1,1,1,1,1,0,1,0,0,1,1,0,1
2.389100313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389100375,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.389100437,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389115063,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389115125,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389115187,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389115438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389115500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389115750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389115875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389129437,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.389129500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389130875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389130938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389131125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389131312,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389131562,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389131625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389131813,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389132000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389132250,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389132313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389147000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389147063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389147250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389147438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389147625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389147687,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389147938,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389148062,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389161563,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.389161625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389163063,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389163125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389163313,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389163500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389163750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389163813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389164000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389164188,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389179187,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389179250,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389179438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389179625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389180125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389180250,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389195562,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389195625,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.389195687,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389195937,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389196000,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389196250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.389196375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.389211375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
