Time [s],DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,SRQ,NDAC,ATN,NRFD,DAV,EOI
18.576711125,0,0,1,0,1,1,1,0,1,0,1,1,1,1
18.576723937,0,0,1,0,1,1,1,0,1,0,1,1,0,1
18.576724062,0,0,1,0,1,1,1,0,1,0,1,0,0,1
18.576724750,0,0,1,0,1,1,1,0,1,1,1,0,0,1
18.576729000,0,0,1,0,1,1,1,0,1,1,1,0,1,1
18.576729125,0,0,1,0,1,1,1,0,1,0,1,0,1,1
18.576729312,0,0,1,0,1,1,1,0,1,0,1,1,1,1
18.576734250,1,0,1,0,1,1,1,0,1,0,1,1,1,1
18.576735187,1,1,1,0,1,1,1,0,1,0,1,1,1,1
18.576735750,1,1,0,0,1,1,1,0,1,0,1,1,1,1
18.576738125,1,1,0,0,1,0,1,0,1,0,1,1,1,1
18.576738875,1,1,0,0,1,0,0,0,1,0,1,1,1,1
18.576752000,1,1,0,0,1,0,0,0,1,0,1,1,0,1
18.576752125,1,1,0,0,1,0,0,0,1,0,1,0,0,1
18.576752750,1,1,0,0,1,0,0,0,1,1,1,0,0,1
18.576757063,1,1,0,0,1,0,0,0,1,1,1,0,1,1
18.576757250,1,1,0,0,1,0,0,0,1,0,1,0,1,1
18.576757375,1,1,0,0,1,0,0,0,1,0,1,1,1,1
18.576763375,1,0,0,0,1,0,0,0,1,0,1,1,1,1
18.576764375,1,0,1,0,1,0,0,0,1,0,1,1,1,1
18.576765750,1,0,1,0,0,0,0,0,1,0,1,1,1,1
18.576766750,1,0,1,0,0,1,0,0,1,0,1,1,1,1
18.576767625,1,0,1,0,0,1,1,0,1,0,1,1,1,1
18.576780312,1,0,1,0,0,1,1,0,1,0,1,1,0,1
18.576780375,1,0,1,0,0,1,1,0,1,0,1,0,0,1
18.576781187,1,0,1,0,0,1,1,0,1,1,1,0,0,1
18.576784875,1,0,1,0,0,1,1,0,1,1,1,0,1,1
18.576785063,1,0,1,0,0,1,1,0,1,0,1,0,1,1
18.576785188,1,0,1,0,0,1,1,0,1,0,1,1,1,1
18.576790187,0,0,1,0,0,1,1,0,1,0,1,1,1,1
18.576791187,0,1,1,0,0,1,1,0,1,0,1,1,1,1
18.576791813,0,1,0,0,0,1,1,0,1,0,1,1,1,1
18.576792812,0,1,0,1,0,1,1,0,1,0,1,1,1,1
18.576796125,0,1,0,1,0,1,1,1,1,0,1,1,1,1
18.576809812,0,1,0,1,0,1,1,1,1,0,1,1,0,1
18.576809937,0,1,0,1,0,1,1,1,1,0,1,0,0,1
18.576810563,0,1,0,1,0,1,1,1,1,1,1,0,0,1
18.576814750,0,1,0,1,0,1,1,1,1,1,1,0,1,1
18.576814875,0,1,0,1,0,1,1,1,1,0,1,0,1,1
18.576815062,0,1,0,1,0,1,1,1,1,0,1,1,1,1
18.576820125,1,1,0,1,0,1,1,1,1,0,1,1,1,1
18.576821813,1,1,1,1,0,1,1,1,1,0,1,1,1,1
18.576823437,1,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576838313,1,1,1,1,1,1,1,1,1,0,1,1,0,1
18.576838438,1,1,1,1,1,1,1,1,1,0,1,0,0,1
18.576839125,1,1,1,1,1,1,1,1,1,1,1,0,0,1
18.576843500,1,1,1,1,1,1,1,1,1,1,1,0,1,1
18.576843687,1,1,1,1,1,1,1,1,1,0,1,0,1,1
18.576843813,1,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576848937,0,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576849750,0,0,1,1,1,1,1,1,1,0,1,1,1,1
18.576850437,0,0,0,1,1,1,1,1,1,0,1,1,1,1
18.576851188,0,0,0,0,1,1,1,1,1,0,1,1,1,1
18.576852813,0,0,0,0,1,0,1,1,1,0,1,1,1,1
18.576853562,0,0,0,0,1,0,0,1,1,0,1,1,1,1
18.576854313,0,0,0,0,1,0,0,0,1,0,1,1,1,1
18.576866625,0,0,0,0,1,0,0,0,1,0,1,1,0,1
18.576866750,0,0,0,0,1,0,0,0,1,0,1,0,0,1
18.576867375,0,0,0,0,1,0,0,0,1,1,1,0,0,1
18.576871625,0,0,0,0,1,0,0,0,1,1,1,0,1,1
18.576871812,0,0,0,0,1,0,0,0,1,0,1,0,1,1
18.576872000,0,0,0,0,1,0,0,0,1,0,1,1,1,1
18.576880062,0,0,0,0,0,0,0,0,1,0,1,1,1,1
18.576894563,0,0,0,0,0,0,0,0,1,0,1,1,0,1
18.576894688,0,0,0,0,0,0,0,0,1,0,1,0,0,1
18.576895375,0,0,0,0,0,0,0,0,1,1,1,0,0,1
18.576899375,0,0,0,0,0,0,0,0,1,1,1,0,1,1
18.576899562,0,0,0,0,0,0,0,0,1,0,1,0,1,1
18.576899750,0,0,0,0,0,0,0,0,1,0,1,1,1,1
18.576905625,0,1,0,0,0,0,0,0,1,0,1,1,1,1
18.576906437,0,1,1,0,0,0,0,0,1,0,1,1,1,1
18.576908000,0,1,1,0,1,0,0,0,1,0,1,1,1,1
18.576908813,0,1,1,0,1,1,0,0,1,0,1,1,1,1
18.576909625,0,1,1,0,1,1,1,0,1,0,1,1,1,1
18.576922187,0,1,1,0,1,1,1,0,1,0,1,1,0,1
18.576922312,0,1,1,0,1,1,1,0,1,0,1,0,0,1
18.576922938,0,1,1,0,1,1,1,0,1,1,1,0,0,1
18.576929437,0,1,1,0,1,1,1,0,1,1,1,0,1,1
18.576929625,0,1,1,0,1,1,1,0,1,0,1,0,1,1
18.576929813,0,1,1,0,1,1,1,0,1,0,1,1,1,1
18.576935062,1,1,1,0,1,1,1,0,1,0,1,1,1,1
18.576935750,1,0,1,0,1,1,1,0,1,0,1,1,1,1
18.576936562,1,0,0,0,1,1,1,0,1,0,1,1,1,1
18.576938000,1,0,0,0,0,1,1,0,1,0,1,1,1,1
18.576940687,1,0,0,0,0,1,1,1,1,0,1,1,1,1
18.576953375,1,0,0,0,0,1,1,1,1,0,1,1,0,1
18.576953500,1,0,0,0,0,1,1,1,1,0,1,0,0,1
18.576954125,1,0,0,0,0,1,1,1,1,1,1,0,0,1
18.576958188,1,0,0,0,0,1,1,1,1,1,1,0,1,1
18.576958313,1,0,0,0,0,1,1,1,1,0,1,0,1,1
18.576958500,1,0,0,0,0,1,1,1,1,0,1,1,1,1
